,1000_1,1000_2,500_1,500_2,100_1,100_2
train_3362.png,2,1,1,0,0,1
train_3363.png,3,2,3,0,3,1
train_3364.png,2,0,1,1,3,1
train_3365.png,0,3,3,0,2,2
train_3366.png,1,0,0,3,1,1
train_3367.png,1,2,0,1,1,3
train_3368.png,1,3,0,3,0,3
train_3369.png,3,0,2,0,0,0
train_3370.png,2,2,1,1,3,3
train_3371.png,2,0,0,0,1,0
train_3372.png,3,2,3,1,0,2
train_3373.png,1,1,0,3,1,1
train_3374.png,0,1,0,1,3,2
train_3375.png,0,0,3,1,0,0
train_3376.png,2,2,2,3,1,1
train_3377.png,1,1,2,0,3,0
train_3378.png,2,2,2,3,1,2
train_3379.png,2,1,2,0,2,0
train_3380.png,2,1,1,2,2,2
train_3381.png,0,3,3,3,3,2
train_3382.png,1,2,2,3,1,2
train_3383.png,2,1,1,3,0,2
train_3384.png,1,0,2,1,3,0
train_3385.png,2,2,2,3,3,2
train_3386.png,0,0,0,3,2,1
train_3387.png,1,2,3,2,1,1
train_3388.png,3,3,1,0,1,1
train_3389.png,2,1,2,1,2,0
train_3390.png,0,2,2,2,2,3
train_3391.png,2,0,3,3,1,2
train_3392.png,2,0,3,3,2,1
train_3393.png,1,2,0,3,3,3
train_3394.png,2,1,0,1,0,1
train_3395.png,0,1,1,3,1,0
train_3396.png,3,0,1,1,3,3
train_3397.png,0,1,1,0,3,3
train_3398.png,2,1,0,3,1,2
train_3399.png,1,1,1,1,0,0
train_3400.png,1,3,1,1,3,0
train_3401.png,0,2,2,0,3,0
train_3402.png,1,2,2,2,1,1
train_3403.png,3,0,0,1,0,2
train_3404.png,0,2,3,2,3,2
train_3405.png,0,2,2,2,2,3
train_3406.png,1,3,3,1,0,2
train_3407.png,3,3,2,0,0,0
train_3408.png,0,0,2,2,2,3
train_3409.png,3,0,0,0,0,3
train_3410.png,2,2,0,0,2,1
train_3411.png,0,1,3,0,1,3
train_3412.png,2,1,0,2,1,3
train_3413.png,1,1,0,1,2,3
train_3414.png,0,1,2,2,3,3
train_3415.png,0,3,0,0,3,0
train_3416.png,0,2,0,2,3,2
train_3417.png,1,3,1,2,3,2
train_3418.png,1,2,2,3,2,1
train_3419.png,0,3,0,1,2,3
train_3420.png,3,0,0,2,0,1
train_3421.png,3,0,2,2,0,3
train_3422.png,3,3,3,0,3,3
train_3423.png,0,2,0,1,1,2
train_3424.png,2,1,3,1,3,3
train_3425.png,0,1,2,0,1,2
train_3426.png,2,2,2,2,0,3
train_3427.png,2,0,3,3,1,1
train_3428.png,0,2,1,2,2,3
train_3429.png,1,3,2,2,2,0
train_3430.png,1,2,0,2,1,2
train_3431.png,2,2,2,3,0,3
train_3432.png,0,2,3,1,0,0
train_3433.png,1,0,2,1,0,0
train_3434.png,2,0,0,3,3,1
train_3435.png,3,0,3,3,1,2
train_3436.png,0,2,2,0,3,1
train_3437.png,2,0,0,0,2,1
train_3438.png,1,3,3,0,0,0
train_3439.png,1,3,0,2,3,2
train_3440.png,3,0,0,2,3,0
train_3441.png,0,0,0,2,1,1
train_3442.png,2,2,1,2,2,2
train_3443.png,2,1,0,0,1,0
train_3444.png,2,0,2,3,2,0
train_3445.png,2,0,0,1,3,1
train_3446.png,3,1,0,3,3,2
train_3447.png,1,1,0,0,0,2
train_3448.png,1,0,2,0,0,2
train_3449.png,1,2,3,3,0,3
train_3450.png,1,0,2,3,1,1
train_3451.png,1,2,3,3,0,3
train_3452.png,1,0,0,2,0,1
train_3453.png,1,0,3,0,1,2
train_3454.png,0,0,0,0,3,3
train_3455.png,1,0,1,3,3,2
train_3456.png,3,0,0,3,1,0
train_3457.png,1,1,3,3,2,0
train_3458.png,3,0,0,1,1,2
train_3459.png,3,2,2,1,1,1
train_3460.png,0,1,3,3,3,3
train_3461.png,2,1,3,1,3,1
train_3462.png,0,3,0,2,0,2
train_3463.png,1,0,3,3,0,1
train_3464.png,0,2,0,2,0,3
train_3465.png,2,0,2,3,3,3
train_3466.png,3,2,2,1,3,0
train_3467.png,0,3,0,1,1,3
train_3468.png,3,3,0,1,1,2
train_3469.png,0,2,2,1,2,1
train_3470.png,2,1,2,1,3,0
train_3471.png,3,3,2,1,0,0
train_3472.png,0,0,2,1,1,3
train_3473.png,2,1,2,0,1,2
train_3474.png,2,1,0,2,1,3
train_3475.png,1,3,3,2,3,0
train_3476.png,3,2,3,2,0,3
train_3477.png,1,1,1,3,1,3
train_3478.png,1,3,1,1,2,2
train_3479.png,2,0,3,3,3,1
train_3480.png,0,1,0,1,0,2
train_3481.png,0,3,0,2,3,2
train_3482.png,2,1,0,1,2,1
train_3483.png,2,1,3,2,2,2
train_3484.png,2,0,2,3,2,2
train_3485.png,3,1,0,3,2,1
train_3486.png,1,2,2,2,3,0
train_3487.png,1,2,1,0,3,3
train_3488.png,0,3,1,3,1,3
train_3489.png,1,1,0,0,3,1
train_3490.png,0,1,1,1,1,2
train_3491.png,2,1,3,1,2,3
train_3492.png,2,2,0,3,0,3
train_3493.png,3,1,2,0,2,2
train_3494.png,1,0,3,0,1,3
train_3495.png,2,0,2,0,3,0
train_3496.png,3,2,1,3,0,0
train_3497.png,2,2,3,2,2,2
train_3498.png,0,3,3,1,0,1
train_3499.png,3,1,2,1,1,0
train_3500.png,0,1,0,1,2,2
train_3501.png,0,1,1,0,0,1
train_3502.png,3,1,1,3,2,0
train_3503.png,0,2,3,3,2,1
train_3504.png,0,0,0,1,3,2
train_3505.png,2,1,1,2,2,0
train_3506.png,0,3,2,0,1,2
train_3507.png,1,2,0,1,1,2
train_3508.png,2,1,2,0,2,2
train_3509.png,3,0,0,3,3,3
train_3510.png,3,3,1,0,1,1
train_3511.png,0,3,3,2,2,0
train_3512.png,0,2,1,0,2,1
train_3513.png,0,2,1,0,2,1
train_3514.png,3,1,1,1,3,3
train_3515.png,0,3,0,3,3,0
train_3516.png,1,0,1,0,1,1
train_3517.png,0,2,3,2,1,2
train_3518.png,2,3,2,3,3,0
train_3519.png,1,1,1,0,3,1
train_3520.png,1,1,3,2,3,3
train_3521.png,2,0,1,0,0,2
train_3522.png,0,0,3,1,0,0
train_3523.png,3,3,1,0,1,0
train_3524.png,2,3,1,2,1,2
train_3525.png,0,0,0,2,2,1
train_3526.png,3,1,0,0,2,0
train_3527.png,0,2,0,2,0,3
train_3528.png,0,1,3,1,3,1
train_3529.png,3,2,1,2,0,3
train_3530.png,1,2,3,2,0,1
train_3531.png,2,1,1,3,0,0
train_3532.png,3,3,3,1,2,0
train_3533.png,2,1,3,0,0,0
train_3534.png,1,3,0,2,2,0
train_3535.png,0,1,2,3,2,3
train_3536.png,2,2,0,2,2,2
train_3537.png,0,0,2,1,1,3
train_3538.png,1,0,0,2,1,3
train_3539.png,2,2,1,0,1,2
train_3540.png,1,2,2,2,1,2
train_3541.png,3,2,0,2,0,1
train_3542.png,0,0,0,3,1,1
train_3543.png,0,1,0,3,2,1
train_3544.png,2,0,2,3,3,2
train_3545.png,0,0,1,3,0,3
train_3546.png,1,3,2,0,1,0
train_3547.png,0,2,2,3,3,3
train_3548.png,3,3,0,0,1,2
train_3549.png,3,2,0,1,0,0
train_3550.png,2,2,1,3,0,3
train_3551.png,1,0,0,1,1,1
train_3552.png,1,1,3,0,3,1
train_3553.png,1,1,3,1,1,1
train_3554.png,3,3,2,2,1,0
train_3555.png,3,0,3,3,3,0
train_3556.png,3,0,2,2,1,0
train_3557.png,0,1,3,3,2,3
train_3558.png,1,3,3,3,3,3
train_3559.png,2,2,2,0,1,2
train_3560.png,3,2,2,1,3,3
train_3561.png,3,2,2,0,3,2
train_3562.png,1,3,2,3,1,2
train_3563.png,2,3,1,3,0,1
train_3564.png,3,0,1,1,0,0
train_3565.png,0,2,0,1,2,2
train_3566.png,3,3,2,2,0,0
train_3567.png,2,1,3,1,1,2
train_3568.png,1,3,2,0,0,2
train_3569.png,2,3,2,3,1,0
train_3570.png,3,2,0,0,2,3
train_3571.png,1,2,1,3,2,1
train_3572.png,0,1,0,3,1,3
train_3573.png,2,0,2,2,1,1
train_3574.png,1,3,3,2,3,0
train_3575.png,2,0,2,0,2,1
train_3576.png,1,2,0,3,0,3
train_3577.png,2,1,2,2,1,0
train_3578.png,0,2,3,2,1,2
train_3579.png,3,0,3,1,1,2
train_3580.png,1,1,3,0,0,1
train_3581.png,3,1,2,3,2,1
train_3582.png,0,1,1,3,1,3
train_3583.png,2,0,3,2,3,0
train_3584.png,0,3,1,3,3,3
train_3585.png,2,1,1,0,0,2
train_3586.png,1,3,1,2,2,1
train_3587.png,1,3,1,2,2,0
train_3588.png,0,2,1,3,3,3
train_3589.png,2,2,3,3,1,2
train_3590.png,1,3,0,2,0,3
train_3591.png,3,3,1,2,1,0
train_3592.png,0,1,0,2,2,3
train_3593.png,0,2,3,1,2,0
train_3594.png,3,3,1,0,2,1
train_3595.png,1,2,2,1,0,1
train_3596.png,1,1,1,2,0,2
train_3597.png,0,1,3,0,3,0
train_3598.png,0,0,3,2,1,2
train_3599.png,3,1,1,0,2,0
train_3600.png,1,0,2,0,1,1
train_3601.png,0,2,1,3,1,0
train_3602.png,3,0,3,2,2,2
train_3603.png,0,1,1,0,2,3
train_3604.png,1,2,2,0,3,1
train_3605.png,2,1,0,2,3,3
train_3606.png,1,2,3,1,1,1
train_3607.png,0,2,2,2,3,1
train_3608.png,3,2,1,0,0,3
train_3609.png,2,2,2,0,3,0
train_3610.png,2,3,3,3,3,3
train_3611.png,0,2,1,2,2,2
train_3612.png,1,1,0,2,3,2
train_3613.png,3,2,0,0,1,1
train_3614.png,3,0,1,2,1,1
train_3615.png,2,0,3,1,0,3
train_3616.png,0,2,1,0,1,2
train_3617.png,0,2,3,0,2,0
train_3618.png,3,0,3,2,1,2
train_3619.png,0,1,1,0,2,1
train_3620.png,3,2,1,1,1,0
train_3621.png,1,3,2,3,1,1
train_3622.png,2,3,2,1,0,0
train_3623.png,2,0,2,2,0,1
train_3624.png,0,0,1,1,2,0
train_3625.png,3,1,1,0,3,2
train_3626.png,3,0,3,1,2,3
train_3627.png,2,1,2,0,2,1
train_3628.png,2,1,0,2,1,2
train_3629.png,2,3,0,2,1,3
train_3630.png,0,1,3,2,0,1
train_3631.png,1,2,0,1,2,1
train_3632.png,0,0,0,2,2,2
train_3633.png,1,3,2,3,3,2
train_3634.png,0,3,1,2,1,1
train_3635.png,1,2,3,0,1,1
train_3636.png,1,3,0,2,2,3
train_3637.png,3,1,0,0,1,1
train_3638.png,0,0,0,3,3,3
train_3639.png,1,2,2,0,3,2
train_3640.png,3,0,1,1,2,3
train_3641.png,2,1,2,1,1,1
train_3642.png,3,2,0,2,0,3
train_3643.png,3,0,0,1,1,2
train_3644.png,1,0,1,2,2,2
train_3645.png,1,2,0,0,2,3
train_3646.png,2,3,1,3,1,2
train_3647.png,0,2,2,1,2,0
train_3648.png,1,3,1,0,2,2
train_3649.png,3,3,2,2,3,3
train_3650.png,3,2,3,3,0,0
train_3651.png,3,0,0,1,3,2
train_3652.png,3,2,1,1,1,2
train_3653.png,1,2,1,1,3,1
train_3654.png,1,3,1,3,0,1
train_3655.png,3,3,3,0,2,2
train_3656.png,3,1,3,3,0,2
train_3657.png,1,0,3,3,2,2
train_3658.png,0,2,1,0,0,1
train_3659.png,1,1,2,1,3,3
train_3660.png,2,1,0,1,3,0
train_3661.png,2,2,2,0,2,0
train_3662.png,3,2,0,3,0,0
train_3663.png,2,1,2,2,2,3
train_3664.png,2,1,0,0,1,3
train_3665.png,2,3,3,1,1,3
train_3666.png,2,1,2,0,2,0
train_3667.png,2,1,3,2,0,2
train_3668.png,0,2,2,3,3,1
train_3669.png,0,3,2,0,0,0
train_3670.png,3,2,2,2,3,1
train_3671.png,1,2,3,3,2,3
train_3672.png,2,3,2,3,2,3
train_3673.png,0,0,0,0,1,1
train_3674.png,2,3,1,2,0,3
train_3675.png,2,3,3,2,1,0
train_3676.png,2,0,2,0,0,3
train_3677.png,0,0,2,1,0,2
train_3678.png,3,3,2,2,2,2
train_3679.png,0,2,1,3,2,0
train_3680.png,0,3,2,1,3,0
train_3681.png,2,3,0,3,0,3
train_3682.png,2,3,0,1,3,0
train_3683.png,2,3,2,3,1,2
train_3684.png,2,0,2,3,2,0
train_3685.png,3,1,3,3,0,1
train_3686.png,1,2,3,2,0,0
train_3687.png,3,3,2,0,3,3
train_3688.png,3,3,3,0,0,0
train_3689.png,1,2,3,2,2,0
train_3690.png,3,0,3,3,0,3
train_3691.png,0,3,0,3,1,3
train_3692.png,0,1,2,2,3,0
train_3693.png,0,2,3,0,1,0
train_3694.png,2,0,0,2,0,3
train_3695.png,1,2,3,3,2,2
train_3696.png,2,3,2,0,1,3
train_3697.png,3,1,2,0,0,2
train_3698.png,1,2,3,1,1,1
train_3699.png,0,2,3,2,3,1
train_3700.png,3,3,2,3,2,3
train_3701.png,1,3,0,0,2,3
train_3702.png,2,3,3,3,3,2
train_3703.png,3,3,2,0,3,3
train_3704.png,1,2,1,2,0,3
train_3705.png,1,2,1,3,1,3
train_3706.png,2,3,1,2,2,1
train_3707.png,3,0,1,1,1,0
train_3708.png,2,2,0,3,0,0
train_3709.png,1,2,1,0,3,2
train_3710.png,0,1,3,1,0,0
train_3711.png,0,2,0,1,3,1
train_3712.png,2,3,0,1,3,0
train_3713.png,2,1,1,2,3,1
train_3714.png,1,2,2,1,3,3
train_3715.png,0,2,3,1,3,0
train_3716.png,2,3,3,0,1,2
train_3717.png,0,1,0,0,1,2
train_3718.png,2,3,3,2,0,3
train_3719.png,0,2,1,3,3,1
train_3720.png,2,1,1,2,3,2
train_3721.png,0,3,2,3,1,2
train_3722.png,0,2,3,2,2,2
train_3723.png,1,2,1,0,3,3
train_3724.png,3,2,0,0,0,0
train_3725.png,3,3,1,3,3,3
train_3726.png,0,1,3,0,0,3
train_3727.png,2,3,2,1,2,2
train_3728.png,0,0,0,0,2,1
train_3729.png,3,3,0,3,0,0
train_3730.png,2,3,2,3,0,1
train_3731.png,2,1,1,1,2,3
train_3732.png,3,0,1,0,2,1
train_3733.png,0,1,2,1,1,3
train_3734.png,2,3,3,0,3,2
train_3735.png,1,0,3,1,1,0
train_3736.png,0,3,1,3,1,0
train_3737.png,0,1,2,3,3,3
train_3738.png,1,2,1,0,1,3
train_3739.png,1,3,2,3,0,0
train_3740.png,3,3,1,1,1,1
train_3741.png,2,0,1,3,2,1
train_3742.png,2,0,1,0,2,2
train_3743.png,0,3,1,3,2,2
train_3744.png,1,1,3,0,2,2
train_3745.png,0,3,1,1,0,0
train_3746.png,3,0,0,0,2,2
train_3747.png,0,1,3,3,1,1
train_3748.png,2,2,3,1,1,0
train_3749.png,2,3,2,2,1,3
train_3750.png,1,1,0,2,1,2
train_3751.png,2,3,1,2,2,0
train_3752.png,2,1,1,0,3,3
train_3753.png,3,1,0,1,2,3
train_3754.png,3,0,3,1,3,3
train_3755.png,2,2,0,3,2,3
train_3756.png,2,3,3,2,1,1
train_3757.png,1,3,2,1,2,1
train_3758.png,2,3,3,0,3,1
train_3759.png,1,0,0,3,2,0
train_3760.png,2,2,3,0,2,3
train_3761.png,1,3,1,2,0,2
train_3762.png,0,3,1,1,0,2
train_3763.png,3,2,0,0,3,2
train_3764.png,1,0,0,2,3,3
train_3765.png,2,3,2,0,1,2
train_3766.png,0,2,0,0,2,2
train_3767.png,3,0,2,0,1,0
train_3768.png,1,1,1,3,2,1
train_3769.png,1,1,1,3,0,3
train_3770.png,3,3,0,0,3,3
train_3771.png,0,0,2,1,0,1
train_3772.png,3,1,1,3,2,2
train_3773.png,0,2,2,0,3,1
train_3774.png,3,1,0,1,0,2
train_3775.png,2,3,0,1,0,3
train_3776.png,2,1,1,2,0,0
train_3777.png,2,2,1,3,3,1
train_3778.png,1,1,1,2,2,3
train_3779.png,2,1,3,2,3,1
train_3780.png,1,3,2,0,0,0
train_3781.png,2,0,3,0,3,0
train_3782.png,1,0,1,2,3,2
train_3783.png,1,1,0,3,2,1
train_3784.png,2,0,0,0,1,0
train_3785.png,2,0,1,1,2,2
train_3786.png,2,0,3,0,3,3
train_3787.png,3,1,3,1,1,2
train_3788.png,2,3,1,0,2,3
train_3789.png,3,1,1,1,0,2
train_3790.png,0,1,0,3,3,1
train_3791.png,2,1,0,0,3,0
train_3792.png,1,1,0,1,1,1
train_3793.png,0,3,1,3,2,0
train_3794.png,3,2,1,2,0,0
train_3795.png,2,1,3,0,3,3
train_3796.png,2,2,3,1,2,3
train_3797.png,1,1,2,2,2,1
train_3798.png,3,2,3,2,0,1
train_3799.png,3,2,3,0,2,1
train_3800.png,2,3,3,0,2,2
train_3801.png,0,3,0,2,1,0
train_3802.png,0,1,0,3,3,3
train_3803.png,3,3,0,1,3,0
train_3804.png,2,2,1,1,1,2
train_3805.png,2,2,2,2,0,3
train_3806.png,3,3,1,1,1,1
train_3807.png,2,1,2,3,3,0
train_3808.png,0,3,1,3,2,2
train_3809.png,0,3,1,1,1,1
train_3810.png,1,1,3,3,3,0
train_3811.png,3,3,0,2,1,3
train_3812.png,1,0,3,1,2,3
train_3813.png,1,2,2,1,2,3
train_3814.png,2,1,2,0,0,3
train_3815.png,1,3,2,0,2,2
train_3816.png,2,0,3,2,2,1
train_3817.png,3,0,3,0,0,2
train_3818.png,2,0,1,1,0,1
train_3819.png,2,0,1,1,3,0
train_3820.png,2,1,2,2,3,2
train_3821.png,2,3,3,2,3,1
train_3822.png,3,1,0,0,0,2
train_3823.png,0,1,2,0,3,3
train_3824.png,0,3,1,1,3,2
train_3825.png,0,2,1,3,0,3
train_3826.png,0,0,3,1,2,0
train_3827.png,1,0,2,0,0,1
train_3828.png,2,3,3,0,2,0
train_3829.png,1,0,1,3,1,3
train_3830.png,2,3,2,1,2,0
train_3831.png,3,0,1,2,3,1
train_3832.png,0,3,3,3,2,3
train_3833.png,1,0,0,1,1,2
train_3834.png,1,3,3,2,3,0
train_3835.png,0,1,1,2,3,2
train_3836.png,1,2,0,0,1,2
train_3837.png,1,1,0,3,1,3
train_3838.png,0,3,0,1,3,0
train_3839.png,3,2,0,2,2,2
train_3840.png,1,2,1,1,3,2
train_3841.png,2,1,2,2,0,0
train_3842.png,3,0,2,1,3,0
train_3843.png,3,2,2,3,3,3
train_3844.png,3,3,1,2,0,3
train_3845.png,1,0,3,0,3,0
train_3846.png,0,1,2,2,3,3
train_3847.png,3,2,3,3,1,2
train_3848.png,1,0,0,2,2,0
train_3849.png,3,0,0,3,2,3
train_3850.png,3,0,0,0,3,2
train_3851.png,0,1,3,1,1,1
train_3852.png,2,0,1,0,1,1
train_3853.png,0,0,1,0,2,2
train_3854.png,3,0,2,2,1,0
train_3855.png,2,0,2,1,1,3
train_3856.png,0,3,0,1,3,3
train_3857.png,0,3,2,0,1,0
train_3858.png,2,2,2,3,2,0
train_3859.png,0,0,2,2,0,1
train_3860.png,1,2,1,2,2,1
train_3861.png,1,0,0,2,1,3
train_3862.png,1,0,3,0,3,0
train_3863.png,1,2,0,0,0,2
train_3864.png,2,0,3,3,0,3
train_3865.png,3,3,3,1,0,3
train_3866.png,0,2,0,2,2,2
train_3867.png,1,1,3,3,0,1
train_3868.png,1,2,0,2,0,1
train_3869.png,3,0,0,1,2,2
train_3870.png,3,1,3,2,2,3
train_3871.png,1,0,3,3,2,1
train_3872.png,2,1,2,1,0,0
train_3873.png,3,1,1,2,1,0
train_3874.png,2,1,1,0,1,1
train_3875.png,1,0,3,0,0,0
train_3876.png,0,0,1,1,2,3
train_3877.png,3,0,1,2,1,1
train_3878.png,0,3,2,2,0,3
train_3879.png,2,1,2,2,0,0
train_3880.png,0,2,1,2,0,2
train_3881.png,0,1,1,2,2,1
train_3882.png,3,0,1,3,2,2
train_3883.png,1,3,2,1,3,0
train_3884.png,1,1,3,3,3,0
train_3885.png,0,2,0,3,0,1
train_3886.png,3,2,0,0,3,3
train_3887.png,2,2,0,3,0,3
train_3888.png,0,0,1,2,2,0
train_3889.png,3,2,1,3,1,3
train_3890.png,0,1,0,3,0,1
train_3891.png,3,3,2,3,3,0
train_3892.png,3,2,0,3,1,0
train_3893.png,2,2,1,0,1,2
train_3894.png,2,2,0,0,3,2
train_3895.png,2,3,0,2,0,3
train_3896.png,1,0,0,3,2,0
train_3897.png,3,3,1,1,0,3
train_3898.png,0,0,0,1,1,1
train_3899.png,3,0,3,2,2,2
train_3900.png,2,2,1,3,2,3
train_3901.png,0,2,3,2,1,1
train_3902.png,3,0,2,0,1,3
train_3903.png,3,1,0,3,1,1
train_3904.png,3,3,1,2,3,0
train_3905.png,3,3,0,2,1,2
train_3906.png,0,0,2,1,1,0
train_3907.png,3,0,3,2,0,0
train_3908.png,2,1,1,1,0,3
train_3909.png,0,1,1,2,2,1
train_3910.png,0,3,3,0,2,3
train_3911.png,3,3,3,2,3,3
train_3912.png,1,1,3,0,1,2
train_3913.png,1,0,1,3,0,2
train_3914.png,0,1,3,1,2,3
train_3915.png,2,1,3,2,1,3
train_3916.png,0,1,0,1,2,3
train_3917.png,2,2,2,3,2,0
train_3918.png,1,2,2,2,1,1
train_3919.png,1,3,0,3,1,1
train_3920.png,1,3,0,0,1,1
train_3921.png,0,0,1,2,2,0
train_3922.png,0,2,0,0,2,1
train_3923.png,1,3,1,1,1,1
train_3924.png,2,1,0,2,2,3
train_3925.png,2,0,3,2,2,3
train_3926.png,2,3,1,0,1,0
train_3927.png,0,1,2,3,2,0
train_3928.png,1,1,0,1,3,3
train_3929.png,2,3,2,0,2,0
train_3930.png,2,3,2,2,0,2
train_3931.png,0,2,3,2,2,3
train_3932.png,1,3,0,3,0,3
train_3933.png,3,2,1,1,3,3
train_3934.png,3,3,1,1,2,2
train_3935.png,3,0,1,0,3,2
train_3936.png,1,3,0,3,0,2
train_3937.png,0,2,3,3,1,2
train_3938.png,1,1,2,3,3,2
train_3939.png,1,2,2,3,0,0
train_3940.png,2,0,1,1,1,3
train_3941.png,1,3,0,1,2,1
train_3942.png,0,2,3,0,2,3
train_3943.png,0,0,1,3,1,0
train_3944.png,3,3,1,0,1,3
train_3945.png,2,3,2,2,1,2
train_3946.png,1,0,3,3,1,1
train_3947.png,1,1,2,2,3,1
train_3948.png,1,1,2,1,2,1
train_3949.png,0,1,2,3,3,3
train_3950.png,3,1,2,2,3,2
train_3951.png,0,0,2,2,1,2
train_3952.png,2,2,0,2,1,1
train_3953.png,1,3,3,0,2,1
train_3954.png,1,1,2,1,1,0
train_3955.png,1,1,3,0,1,2
train_3956.png,1,1,0,1,0,0
train_3957.png,0,1,0,2,1,0
train_3958.png,0,0,1,1,2,0
train_3959.png,0,2,3,3,0,2
train_3960.png,1,2,2,2,3,0
train_3961.png,3,3,1,3,0,1
train_3962.png,1,1,0,0,0,3
train_3963.png,0,1,1,2,0,1
train_3964.png,0,1,0,0,2,3
train_3965.png,2,1,0,0,0,2
train_3966.png,0,1,0,1,3,0
train_3967.png,0,2,2,0,2,2
train_3968.png,2,0,3,0,2,1
train_3969.png,1,3,2,3,2,1
train_3970.png,2,3,0,3,3,0
train_3971.png,0,1,3,0,0,1
train_3972.png,1,0,2,1,2,0
train_3973.png,1,3,0,0,3,2
train_3974.png,2,3,3,0,3,0
train_3975.png,2,3,3,0,3,1
train_3976.png,2,1,0,2,0,3
train_3977.png,2,2,3,2,3,1
train_3978.png,2,3,0,1,0,3
train_3979.png,2,1,3,0,1,3
train_3980.png,0,2,3,3,0,3
train_3981.png,1,1,0,3,3,0
train_3982.png,0,2,3,3,2,3
train_3983.png,3,2,2,1,1,3
train_3984.png,3,1,3,0,0,0
train_3985.png,1,0,3,1,0,3
train_3986.png,0,2,0,0,1,0
train_3987.png,2,3,0,1,0,3
train_3988.png,3,1,1,1,2,1
train_3989.png,2,2,2,2,0,1
train_3990.png,1,2,2,0,3,3
train_3991.png,0,2,1,0,2,0
train_3992.png,1,2,0,1,3,1
train_3993.png,0,0,1,3,3,1
train_3994.png,1,2,3,0,2,1
train_3995.png,3,2,1,2,2,3
train_3996.png,0,1,2,0,2,0
train_3997.png,2,2,0,2,3,0
train_3998.png,3,1,3,0,0,0
train_3999.png,3,0,1,2,3,0
train_4000.png,3,3,3,2,3,2
train_4001.png,1,2,3,2,3,2
train_4002.png,1,3,1,0,2,3
train_4003.png,1,3,3,1,3,0
train_4004.png,2,3,3,3,1,0
train_4005.png,2,0,2,1,1,3
train_4006.png,2,0,3,1,1,0
train_4007.png,3,1,3,2,2,1
train_4008.png,1,2,3,1,2,2
train_4009.png,0,1,2,3,3,3
train_4010.png,3,1,0,2,3,1
train_4011.png,1,1,1,1,1,3
train_4012.png,1,3,3,3,3,2
train_4013.png,3,0,1,3,0,3
train_4014.png,2,1,2,3,2,3
train_4015.png,2,2,0,0,3,0
train_4016.png,0,2,2,2,3,1
train_4017.png,0,0,0,3,0,0
train_4018.png,1,3,0,3,2,0
train_4019.png,3,1,3,1,3,0
train_4020.png,1,1,2,0,1,0
train_4021.png,1,0,0,0,2,3
train_4022.png,3,1,3,0,3,2
train_4023.png,1,1,0,0,0,1
train_4024.png,2,3,0,0,0,2
train_4025.png,3,0,3,2,2,0
train_4026.png,3,1,2,1,3,1
train_4027.png,1,1,0,0,0,1
train_4028.png,1,1,3,3,3,1
train_4029.png,1,0,0,3,1,1
train_4030.png,3,2,2,0,1,3
train_4031.png,1,2,3,1,1,3
train_4032.png,0,2,2,2,3,3
train_4033.png,3,0,0,3,1,1
train_4034.png,3,1,3,0,3,0
train_4035.png,2,2,1,2,1,2
train_4036.png,3,0,3,0,1,1
train_4037.png,3,0,1,1,1,2
train_4038.png,3,3,0,2,3,3
train_4039.png,2,3,1,1,1,2
train_4040.png,1,0,2,0,1,3
train_4041.png,0,2,2,0,2,2
train_4042.png,1,2,3,3,3,0
train_4043.png,1,1,1,3,2,2
train_4044.png,2,2,2,0,0,2
train_4045.png,2,1,1,3,2,3
train_4046.png,1,3,1,1,0,3
train_4047.png,1,1,1,3,2,1
train_4048.png,0,1,1,1,2,3
train_4049.png,3,0,3,0,2,1
train_4050.png,2,3,3,3,0,2
train_4051.png,1,3,1,3,0,3
train_4052.png,1,1,3,1,2,2
train_4053.png,0,2,2,2,0,2
train_4054.png,3,2,3,0,2,0
train_4055.png,0,2,2,1,2,0
train_4056.png,2,3,1,1,2,0
train_4057.png,3,3,1,2,2,2
train_4058.png,1,0,0,1,1,0
train_4059.png,0,2,3,2,1,2
train_4060.png,1,2,0,2,2,0
train_4061.png,1,3,3,1,2,0
train_4062.png,3,0,3,0,2,3
train_4063.png,0,3,1,0,1,1
train_4064.png,3,3,2,3,0,1
train_4065.png,0,3,2,0,0,2
train_4066.png,3,1,2,3,2,0
train_4067.png,0,2,3,2,1,1
train_4068.png,1,0,0,0,1,3
train_4069.png,3,3,1,0,2,1
train_4070.png,0,2,0,2,0,2
train_4071.png,1,3,0,3,3,3
train_4072.png,0,1,3,2,2,1
train_4073.png,1,2,0,1,3,3
train_4074.png,3,2,0,1,1,2
train_4075.png,2,2,0,1,0,1
train_4076.png,3,1,2,3,0,1
train_4077.png,3,0,0,3,1,3
train_4078.png,0,2,2,1,0,1
train_4079.png,0,1,2,1,1,3
train_4080.png,3,1,1,0,1,0
train_4081.png,2,2,1,3,1,1
train_4082.png,2,3,3,1,0,0
train_4083.png,0,0,2,0,1,0
train_4084.png,1,1,3,0,2,3
train_4085.png,1,3,3,2,2,0
train_4086.png,2,2,2,2,2,1
train_4087.png,0,3,3,3,3,2
train_4088.png,0,2,0,1,0,1
train_4089.png,2,1,1,3,3,3
train_4090.png,0,1,3,2,2,2
train_4091.png,2,3,1,3,2,1
train_4092.png,0,1,1,1,2,3
train_4093.png,0,3,2,3,0,2
train_4094.png,3,1,0,0,3,3
train_4095.png,0,1,0,2,2,0
train_4096.png,2,0,2,2,1,1
